date,SPY,QQQ,GLD,TIP,BIL
1992-09-24,23.1808,6.8458,36.7007,28.2881,42.943
1992-09-25,22.9536,6.6882,36.8529,28.3085,42.9486
1992-09-28,23.0835,6.6374,36.6732,28.329,42.9543
1992-09-29,23.0952,6.6972,36.6199,28.3495,42.9599
1992-09-30,23.1517,6.7518,36.7775,28.37,42.9656
1992-10-01,23.0682,6.6623,36.7295,28.3905,42.9712
1992-10-02,22.7459,6.5621,36.671,28.3694,42.9755
1992-10-05,22.5965,6.5469,36.8285,28.3483,42.9798
1992-10-06,22.5757,6.639,36.9122,28.3272,42.9841
1992-10-07,22.413,6.5833,36.8958,28.3061,42.9884
1992-10-08,22.6089,6.6473,36.9321,28.285,42.9927
1992-10-09,22.3271,6.5886,36.8894,28.264,42.9971
1992-10-12,22.5923,6.6419,36.5095,28.243,43.0014
1992-10-13,22.6954,6.6855,36.2192,28.2219,43.0057
1992-10-14,22.6995,6.6737,36.2187,28.2009,43.01
1992-10-15,22.7141,6.7286,36.0179,28.1799,43.0143
1992-10-16,22.8322,6.8202,36.0068,28.159,43.0186
1992-10-19,23.0144,6.9581,36.0959,28.138,43.0229
1992-10-20,23.0431,6.9709,36.1901,28.1171,43.0272
1992-10-21,23.0539,7.0288,36.2159,28.0962,43.0315
1992-10-22,23.0109,7.0293,36.0995,28.0753,43.0359
1992-10-23,22.9835,7.0151,36.0831,28.0544,43.0402
1992-10-26,23.1963,7.0524,35.9719,28.0335,43.0445
1992-10-27,23.2189,6.9824,35.6343,28.0126,43.0488
1992-10-28,23.3102,7.0416,35.6285,27.9918,43.0531
1992-10-29,23.3506,7.1367,35.7649,27.971,43.0574
1992-10-30,23.2299,7.0949,35.738,27.9501,43.0617
1992-11-02,23.463,7.1202,35.7638,27.9293,43.0661
1992-11-03,23.3127,7.0261,35.6684,27.912,43.0704
1992-11-04,23.1623,7.0647,35.5836,27.8947,43.0747
1992-11-05,23.2465,7.2528,35.6094,27.8773,43.079
1992-11-06,23.2144,7.2884,35.5088,27.86,43.0833
1992-11-09,23.2727,7.341,35.2344,27.8427,43.0877
1992-11-10,23.2755,7.4229,34.7967,27.8254,43.092
1992-11-11,23.4747,7.4976,34.8804,27.8081,43.0963
1992-11-12,23.5137,7.4748,35.0853,27.7909,43.1007
1992-11-13,23.491,7.5111,35.2217,27.7736,43.105
1992-11-16,23.3995,7.4279,35.3265,27.7563,43.1093
1992-11-17,23.3264,7.2899,35.2101,27.7391,43.1136
1992-11-18,23.5261,7.4209,35.2938,27.7219,43.118
1992-11-19,23.5698,7.4735,35.2037,27.7047,43.1223
1992-11-20,23.7407,7.5176,35.398,27.6874,43.1266
1992-11-23,23.6586,7.402,35.1816,27.6702,43.131
1992-11-24,23.8041,7.5427,35.2074,27.6531,43.1353
1992-11-25,23.894,7.5359,35.2121,27.6359,43.1396
1992-11-26,23.8939,7.5358,35.2484,27.6187,43.1439
1992-11-27,23.9485,7.5284,35.1794,27.6016,43.1483
1992-11-30,24.019,7.5637,35.1947,27.5844,43.1526
1992-12-01,23.9954,7.6005,35.2416,27.5673,43.1569
1992-12-02,23.9487,7.5768,35.3463,27.5821,43.1625
1992-12-03,23.9514,7.6461,35.3037,27.5969,43.168
1992-12-04,24.0728,7.7239,35.34,27.6118,43.1736
1992-12-07,24.2569,7.7978,35.2341,27.6266,43.1791
1992-12-08,24.3515,7.7706,35.302,27.6414,43.1847
1992-12-09,24.285,7.7111,35.1172,27.6563,43.1902
1992-12-10,24.2289,7.6408,35.1378,27.6712,43.1958
1992-12-11,24.1789,7.5618,35.2846,27.686,43.2014
1992-12-14,24.1303,7.5297,35.2946,27.7009,43.2069
1992-12-15,24.1174,7.4766,35.2625,27.7158,43.2125
1992-12-16,24.059,7.5197,35.5147,27.7307,43.218
1992-12-17,24.2784,7.6898,35.6563,27.7456,43.2236
1992-12-18,24.6047,7.7124,35.482,27.7605,43.2291
1992-12-21,24.5726,7.7434,35.1551,27.7754,43.2347
1992-12-22,24.5508,7.6637,35.0176,27.7904,43.2403
1992-12-23,24.4801,7.682,35.0592,27.8053,43.2458
1992-12-24,24.5341,7.7049,35.0587,27.8202,43.2514
1992-12-25,24.5341,7.7049,35.0582,27.8352,43.2569
1992-12-28,24.501,7.7372,35.0576,27.8502,43.2625
1992-12-29,24.4369,7.7532,35.0044,27.8651,43.2681
1992-12-30,24.4843,7.7559,35.046,27.8801,43.2736
1992-12-31,24.3119,7.7612,35.0455,27.8951,43.2792
1993-01-01,24.3119,7.7612,35.0455,27.8951,43.2792
1993-01-04,24.3032,7.6789,34.5549,27.9257,43.2903
1993-01-05,24.2494,7.7621,34.5912,27.9413,43.2958
1993-01-06,24.2597,7.9072,34.696,27.9569,43.3013
1993-01-07,24.0477,7.8434,34.6481,27.9725,43.3068
1993-01-08,23.9543,7.8762,34.6423,27.9881,43.3123
1993-01-11,24.0626,7.9896,34.5681,28.0038,43.3178
1993-01-12,24.0677,7.9271,34.6517,28.0194,43.3233
1993-01-13,24.1806,8.0982,34.4775,28.0351,43.3288
1993-01-14,24.343,8.2164,34.4875,28.0507,43.3343
1993-01-15,24.4131,8.171,34.4923,28.0664,43.3398
1993-01-18,24.4131,8.171,34.4923,28.0664,43.3398
1993-01-19,24.3008,8.1016,34.628,28.0978,43.3509
1993-01-20,24.2023,8.0953,34.6275,28.1135,43.3564
1993-01-21,24.3209,8.173,34.7059,28.1292,43.3619
1993-01-22,24.3552,8.1402,34.6001,28.1449,43.3674
1993-01-25,24.5783,8.2098,34.568,28.1607,43.3729
1993-01-26,24.5778,8.1736,34.8254,28.1764,43.3784
1993-01-27,24.475,8.0278,34.7933,28.1921,43.384
1993-01-28,24.5055,7.9858,34.7243,28.2079,43.3895
1993-01-29,24.513,7.9835,34.7764,28.2236,43.395
1993-02-01,24.6873,8.0893,34.7022,28.2394,43.4005
1993-02-02,24.7396,8.1316,34.6912,28.2589,43.4053
1993-02-03,25.0012,8.112,34.538,28.2783,43.41
1993-02-04,25.1058,8.0626,34.5165,28.2978,43.4148
1993-02-05,25.0883,7.9496,34.4896,28.3173,43.4195
1993-02-08,25.0883,7.8789,34.5101,28.3368,43.4243
1993-02-09,24.914,7.8191,34.5201,28.3563,43.4291
1993-02-10,24.9488,7.9128,34.709,28.3758,43.4338
1993-02-11,25.0709,7.8917,34.9347,28.3954,43.4386
1993-02-12,24.8791,7.781,34.6396,28.4149,43.4433
1993-02-15,24.8791,7.781,34.6396,28.4149,43.4433
1993-02-16,24.2514,7.4728,34.6648,28.4541,43.4529
1993-02-17,24.234,7.4517,34.7853,28.4737,43.4576
1993-02-18,24.2166,7.5027,34.7164,28.4933,43.4624
1993-02-19,24.3038,7.4947,34.8053,28.5129,43.4671
1993-02-22,24.3909,7.3317,34.689,28.5325,43.4719
1993-02-23,24.3735,7.3508,34.678,28.5522,43.4767
1993-02-24,24.6873,7.5422,34.709,28.5719,43.4814
1993-02-25,24.7396,7.5753,34.6769,28.5915,43.4862
1993-02-26,24.7745,7.5639,34.466,28.6112,43.491
1993-03-01,24.7047,7.5198,34.5601,28.6309,43.4957
1993-03-02,25.0709,7.673,34.628,28.6413,43.5004
1993-03-03,25.1755,7.7537,34.6695,28.6517,43.505
1993-03-04,25.036,7.6583,34.5112,28.6622,43.5097
1993-03-05,24.9663,7.659,34.6895,28.6726,43.5143
1993-03-08,25.5242,7.7424,34.4523,28.683,43.519
1993-03-09,25.437,7.7414,34.3939,28.6934,43.5236
1993-03-10,25.4893,7.7815,34.3039,28.7038,43.5282
1993-03-11,25.4196,7.7916,34.3876,28.7143,43.5329
1993-03-12,25.158,7.8113,34.3976,28.7247,43.5375
1993-03-15,25.2801,7.8471,34.5022,28.7352,43.5422
1993-03-16,25.2801,7.8318,34.6069,28.7456,43.5468
1993-03-17,25.1232,7.6604,34.5801,28.7561,43.5515
1993-03-18,25.2801,7.657,34.7373,28.7665,43.5561
1993-03-19,25.2421,7.572,34.8841,28.777,43.5608
1993-03-22,25.102,7.5259,34.9834,28.7874,43.5655
1993-03-23,25.1546,7.4982,34.9093,28.7979,43.5701
1993-03-24,25.1546,7.5061,34.8141,28.8084,43.5748
1993-03-25,25.3122,7.6325,34.9818,28.8188,43.5794
1993-03-26,25.172,7.5952,34.9918,28.8293,43.5841
1993-03-29,25.2772,7.5684,34.8861,28.8398,43.5887
1993-03-30,25.3472,7.7044,35.1696,28.8503,43.5934
1993-03-31,25.3297,7.7409,35.5266,28.8608,43.598
1993-04-01,25.2421,7.6314,35.3736,28.8712,43.6027
1993-04-02,24.7166,7.348,35.7674,28.8822,43.6072
1993-04-05,24.8393,7.4238,35.6775,28.8932,43.6117
1993-04-06,24.7692,7.3344,35.5875,28.9042,43.6162
1993-04-07,24.8567,7.4341,35.4135,28.9152,43.6206
1993-04-08,24.8217,7.3559,35.4918,28.9262,43.6251
1993-04-09,24.8217,7.3559,35.4918,28.9262,43.6251
1993-04-12,25.172,7.5162,35.4907,28.9482,43.6341
1993-04-13,25.2246,7.4486,35.4061,28.9592,43.6386
1993-04-14,25.1896,7.4619,35.5685,28.9703,43.6431
1993-04-15,25.1896,7.4059,35.6363,28.9813,43.6476
1993-04-16,25.1896,7.336,35.5254,28.9923,43.6521
1993-04-19,25.0845,7.2671,35.7088,29.0033,43.6566
1993-04-20,24.9618,7.3016,35.7398,29.0144,43.6611
1993-04-21,24.9444,7.326,35.6446,29.0254,43.6656
1993-04-22,24.629,7.289,35.6756,29.0365,43.6701
1993-04-23,24.5239,7.1852,36.2639,29.0475,43.6746
1993-04-26,24.3312,7.0477,36.7207,29.0586,43.6791
1993-04-27,24.594,7.2053,36.9462,29.0696,43.6835
1993-04-28,24.5414,7.3142,36.7669,29.0807,43.688
1993-04-29,24.6465,7.2995,37.3867,29.0917,43.6925
1993-04-30,24.6816,7.3203,37.2494,29.1028,43.697
1993-05-03,24.8393,7.4284,37.2489,29.1139,43.7015
1993-05-04,24.9268,7.6073,37.4428,29.1085,43.7064
1993-05-05,24.9969,7.6517,37.2425,29.1032,43.7114
1993-05-06,24.9093,7.5735,37.3733,29.0979,43.7163
1993-05-07,24.8567,7.606,37.583,29.0925,43.7212
1993-05-10,24.9093,7.6408,37.5088,29.0872,43.7261
1993-05-11,25.0144,7.6011,37.3558,29.0818,43.731
1993-05-12,24.9794,7.557,37.4446,29.0765,43.7359
1993-05-13,24.6816,7.487,38.5794,29.0712,43.7408
1993-05-14,24.6641,7.5319,38.7049,29.0658,43.7457
1993-05-17,24.7516,7.5936,38.8147,29.0605,43.7507
1993-05-18,24.7341,7.6653,38.6617,29.0552,43.7556
1993-05-19,25.2421,7.852,40.1432,29.0498,43.7605
1993-05-20,25.3122,7.9764,39.2912,29.0445,43.7654
1993-05-21,25.0845,7.8948,39.2328,29.0392,43.7703
1993-05-24,25.1896,7.9038,39.8629,29.0338,43.7752
1993-05-25,25.2421,7.885,39.6783,29.0285,43.7802
1993-05-26,25.5574,8.0599,39.3624,29.0232,43.7851
1993-05-27,25.4699,8.0251,39.3881,29.0179,43.79
1993-05-28,25.3472,7.9255,39.6712,29.0125,43.7949
1993-05-31,25.3472,7.9255,39.6712,29.0125,43.7949
1993-06-01,25.5925,8.0206,39.6595,29.0019,43.8048
1993-06-02,25.5574,8.0239,38.7813,29.0188,43.8098
1993-06-03,25.4699,8.0104,39.3798,29.0357,43.8149
1993-06-04,25.3823,7.9363,39.684,29.0526,43.8199
1993-06-07,25.2947,7.8443,39.1789,29.0695,43.825
1993-06-08,25.0669,7.7665,39.4358,29.0865,43.83
1993-06-09,25.1546,7.7558,39.0358,29.1034,43.8351
1993-06-10,25.172,7.7407,38.9669,29.1204,43.8401
1993-06-11,25.2772,7.8165,38.919,29.1374,43.8452
1993-06-14,25.2421,7.9041,38.1461,29.1543,43.8502
1993-06-15,25.1896,7.9004,38.3924,29.1713,43.8553
1993-06-16,25.2421,7.8581,38.6703,29.1883,43.8604
1993-06-17,25.3297,7.8364,38.8221,29.2053,43.8654
1993-06-18,25.1226,7.7061,38.9739,29.2223,43.8705
1993-06-21,25.1755,7.704,38.9365,29.2394,43.8755
1993-06-22,25.1932,7.6681,38.752,29.2564,43.8806
1993-06-23,24.9638,7.6408,38.5728,29.2735,43.8856
1993-06-24,25.299,7.703,39.2867,29.2905,43.8907
1993-06-25,25.2814,7.7977,39.5173,29.3076,43.8958
1993-06-28,25.5636,7.9316,39.4379,29.3247,43.9008
1993-06-29,25.4402,7.8779,39.4373,29.3418,43.9059
1993-06-30,25.4402,7.8814,39.7624,29.3588,43.911
1993-07-01,25.3696,7.8298,39.8196,29.376,43.916
1993-07-02,25.2285,7.8402,40.775,29.3699,43.9211
1993-07-05,25.2285,7.8402,40.775,29.3699,43.9211
1993-07-06,24.9638,7.7665,41.1468,29.3576,43.9312
1993-07-07,25.0344,7.7033,41.5821,29.3515,43.9362
1993-07-08,25.3167,7.7643,41.5185,29.3455,43.9413
1993-07-09,25.3872,7.8021,41.2972,29.3394,43.9463
1993-07-12,25.3696,7.8109,41.3281,29.3333,43.9514
1993-07-13,25.3519,7.7917,41.2277,29.3272,43.9564
1993-07-14,25.4402,7.8295,41.4319,29.3211,43.9615
1993-07-15,25.3343,7.7589,41.2527,29.315,43.9665
1993-07-16,25.2638,7.5566,41.1785,29.3089,43.9716
1993-07-19,25.2461,7.5133,41.472,29.3028,43.9767
1993-07-20,25.3167,7.6575,41.1878,29.2967,43.9817
1993-07-21,25.299,7.5902,41.2186,29.2906,43.9868
1993-07-22,25.1226,7.4979,40.8766,29.2845,43.9918
1993-07-23,25.2461,7.6023,41.1018,29.2785,43.9969
1993-07-26,25.3872,7.6711,41.1485,29.2724,44.002
1993-07-27,25.3696,7.5766,41.2109,29.2663,44.007
1993-07-28,25.3167,7.6797,41.2943,29.2602,44.0121
1993-07-29,25.4578,7.6909,41.3829,29.2541,44.0171
1993-07-30,25.3167,7.5947,42.1963,29.2481,44.0222
1993-08-02,25.3872,7.646,42.6,29.242,44.0273
1993-08-03,25.4049,7.667,42.4051,29.2608,44.0321
1993-08-04,25.4049,7.7506,42.2889,29.2796,44.037
1993-08-05,25.3519,7.7999,40.7233,29.2984,44.0418
1993-08-06,25.3872,7.8157,39.8458,29.3172,44.0467
1993-08-09,25.5284,7.7973,40.0867,29.3361,44.0516
1993-08-10,25.5107,7.7187,39.9443,29.3549,44.0564
1993-08-11,25.5107,7.7421,39.4869,29.3738,44.0613
1993-08-12,25.4402,7.7349,39.5178,29.3927,44.0662
1993-08-13,25.4755,7.7575,38.6035,29.4116,44.071
1993-08-16,25.6166,7.9757,39.128,29.4305,44.0759
1993-08-17,25.7048,8.0523,39.0224,29.4494,44.0808
1993-08-18,25.8459,8.0879,39.2423,29.4683,44.0856
1993-08-19,25.8459,7.9684,39.2102,29.4873,44.0905
1993-08-20,25.8636,7.9813,39.1939,29.5062,44.0954
1993-08-23,25.8106,7.9731,39.1775,29.5252,44.1002
1993-08-24,26.0929,7.984,39.2347,29.5442,44.1051
1993-08-25,26.1106,7.9184,38.9716,29.5632,44.11
1993-08-26,26.1282,7.8476,38.9815,29.5822,44.1148
1993-08-27,26.1106,7.887,38.7709,29.6012,44.1197
1993-08-30,26.2164,7.9473,38.7703,29.6202,44.1246
1993-08-31,26.287,8.0192,39.0112,29.6393,44.1294
1993-09-01,26.2517,8.0516,38.7481,29.6583,44.1343
1993-09-02,26.1635,8.0603,38.7685,29.6625,44.1396
1993-09-03,26.1812,8.0417,38.0907,29.6666,44.1448
1993-09-06,26.1812,8.0417,38.0907,29.6666,44.1448
1993-09-07,26.0047,7.8904,37.2496,29.675,44.1553
1993-09-08,25.9165,7.8509,36.9289,29.6791,44.1605
1993-09-09,25.9694,7.9252,37.091,29.6833,44.1657
1993-09-10,26.1988,7.9753,36.9015,29.6875,44.171
1993-09-13,26.2164,7.9098,36.1345,29.6916,44.1762
1993-09-14,26.1106,7.8366,36.0815,29.6958,44.1815
1993-09-15,26.1812,7.9038,36.5324,29.7,44.1867
1993-09-16,26.0753,7.8698,37.0305,29.7041,44.192
1993-09-17,26.0252,7.8793,36.9354,29.7083,44.1972
1993-09-20,25.8121,7.9066,37.1605,29.7125,44.2024
1993-09-21,25.7233,7.8675,37.2387,29.7167,44.2077
1993-09-22,25.9364,8.0473,37.2014,29.7208,44.2129
1993-09-23,26.0784,8.1132,37.4738,29.725,44.2182
1993-09-24,26.0074,8.1341,37.5362,29.7292,44.2234
1993-09-27,26.2914,8.2301,37.4359,29.7333,44.2287
1993-09-28,26.2382,8.3056,37.3408,29.7375,44.2339
1993-09-29,26.1494,8.3243,37.0726,29.7417,44.2392
1993-09-30,26.0962,8.2344,37.3134,29.7459,44.2444
1993-10-01,26.2204,8.2364,37.1554,29.7501,44.2497
1993-10-04,26.2559,8.2683,36.9187,29.7509,44.2548
1993-10-05,26.2204,8.2032,37.1333,29.7517,44.2599
1993-10-06,26.2027,8.1848,37.3899,29.7525,44.265
1993-10-07,26.1317,8.1325,37.4995,29.7534,44.2701
1993-10-08,26.1672,8.2039,37.6249,29.7542,44.2752
1993-10-11,26.2204,8.1896,37.9287,29.755,44.2803
1993-10-12,26.2559,8.2307,37.8441,29.7558,44.2854
1993-10-13,26.2559,8.311,38.4523,29.7567,44.2905
1993-10-14,26.5932,8.4332,38.5409,29.7575,44.2956
1993-10-15,26.7353,8.4432,38.2622,29.7583,44.3007
1993-10-18,26.6643,8.3872,38.3246,29.7591,44.3058
1993-10-19,26.4689,8.2339,38.4499,29.76,44.3109
1993-10-20,26.5045,8.2597,39.0894,29.7608,44.316
1993-10-21,26.4689,8.3333,39.2987,29.7616,44.3211
1993-10-22,26.3447,8.3512,38.6055,29.7624,44.3262
1993-10-25,26.4157,8.3342,38.9827,29.7633,44.3313
1993-10-26,26.3979,8.2738,38.6411,29.7641,44.3365
1993-10-27,26.4157,8.3953,38.9815,29.7649,44.3416
1993-10-28,26.611,8.3736,38.6714,29.7657,44.3467
1993-10-29,26.611,8.411,38.781,29.7666,44.3518
1993-11-01,26.682,8.4979,38.1141,29.7674,44.3569
1993-11-02,26.6643,8.5041,38.0873,29.744,44.3616
1993-11-03,26.3269,8.3451,38.1444,29.7207,44.3662
1993-11-04,26.0429,8.1199,39.0304,29.6974,44.3709
1993-11-05,26.1672,8.2526,39.6331,29.6741,44.3756
1993-11-08,26.2027,8.2786,39.4122,29.6508,44.3803
1993-11-09,26.2204,8.3015,39.4483,29.6276,44.3849
1993-11-10,26.4157,8.4535,39.3323,29.6043,44.3896
1993-11-11,26.3447,8.4895,39.5258,29.5811,44.3943
1993-11-12,26.4689,8.5005,39.5252,29.5579,44.3989
1993-11-15,26.4512,8.4132,39.3095,29.5347,44.4036
1993-11-16,26.5755,8.4616,39.3404,29.5115,44.4083
1993-11-17,26.4334,8.2985,39.0041,29.4884,44.413
1993-11-18,26.3624,8.2112,39.5228,29.4653,44.4176
1993-11-19,26.3092,8.1859,39.6008,29.4422,44.4223
1993-11-22,26.1494,8.0311,39.6947,29.4191,44.427
1993-11-23,26.2914,8.1999,39.6101,29.396,44.4317
1993-11-24,26.3979,8.2819,39.4784,29.3729,44.4363
1993-11-25,26.3979,8.2819,39.4784,29.3729,44.4363
1993-11-26,26.4157,8.3093,39.5296,29.3269,44.4457
1993-11-29,26.3092,8.2419,38.9311,29.3039,44.4504
1993-11-30,26.3269,8.3187,38.9043,29.2809,44.4551
1993-12-01,26.3624,8.4517,39.1345,29.2579,44.4597
1993-12-02,26.4334,8.5209,39.2965,29.2572,44.4651
1993-12-03,26.54,8.6415,39.5161,29.2565,44.4705
1993-12-06,26.6287,8.5818,39.5417,29.2558,44.4758
1993-12-07,26.611,8.5383,39.5307,29.2551,44.4812
1993-12-08,26.611,8.4915,40.0964,29.2544,44.4865
1993-12-09,26.5222,8.3288,40.1168,29.2537,44.4919
1993-12-10,26.4689,8.3225,40.0952,29.253,44.4972
1993-12-13,26.6287,8.3401,40.5089,29.2523,44.5026
1993-12-14,26.4334,8.2335,40.5869,29.2516,44.508
1993-12-15,26.3979,8.279,40.4395,29.2509,44.5133
1993-12-16,26.4867,8.3055,40.4913,29.2502,44.5187
1993-12-17,26.6144,8.3668,40.5326,29.2495,44.524
1993-12-20,26.6501,8.3815,40.8728,29.2488,44.5294
1993-12-21,26.5608,8.3554,40.6362,29.2481,44.5348
1993-12-22,26.7394,8.3531,40.4416,29.2474,44.5401
1993-12-23,26.7216,8.3942,40.3676,29.2467,44.5455
1993-12-24,26.7216,8.3942,40.3676,29.2467,44.5455
1993-12-27,26.8645,8.4267,40.3664,29.2453,44.5562
1993-12-28,26.918,8.4891,40.3657,29.2446,44.5616
1993-12-29,26.8823,8.5028,40.4857,29.2439,44.567
1993-12-30,26.7751,8.5531,41.0775,29.2432,44.5723
1993-12-31,26.6322,8.565,41.0769,29.2425,44.5777
1994-01-03,26.5608,8.5058,41.0763,29.2418,44.5831
1994-01-04,26.668,8.5629,41.3221,29.2431,44.5884
1994-01-05,26.7216,8.6248,41.442,29.2443,44.5937
1994-01-06,26.7216,8.6922,40.4348,29.2456,44.599
1994-01-07,26.8823,8.7044,40.9427,29.2468,44.6043
1994-01-10,27.2038,8.7932,40.2291,29.2481,44.6095
1994-01-11,27.1503,8.7703,40.412,29.2494,44.6148
1994-01-12,27.0609,8.7836,40.4795,29.2506,44.6201
1994-01-13,26.9895,8.7734,40.7567,29.2519,44.6254
1994-01-14,27.0966,8.854,40.8977,29.2531,44.6307
1994-01-17,27.0966,8.854,40.8977,29.2531,44.6307
1994-01-18,27.1324,8.8366,41.1533,29.2557,44.6413
1994-01-19,27.0609,8.7383,41.0635,29.2569,44.6466
1994-01-20,27.1324,8.849,41.0734,29.2582,44.6519
1994-01-21,27.0788,8.8502,40.4647,29.2594,44.6573
1994-01-24,26.9716,8.7994,39.7093,29.2607,44.6626
1994-01-25,26.9716,8.7402,40.0442,29.262,44.6679
1994-01-26,27.0431,8.7554,40.1484,29.2632,44.6732
1994-01-27,27.2932,8.8142,40.2107,29.2645,44.6785
1994-01-28,27.3646,8.8699,39.6492,29.2657,44.6838
1994-01-31,27.5611,8.9014,39.6119,29.267,44.6891
1994-02-01,27.4182,8.8203,40.0044,29.2683,44.6944
1994-02-02,27.5968,8.8537,40.3235,29.2408,44.6991
1994-02-03,27.4718,8.8165,40.4225,29.2134,44.7039
1994-02-04,26.8466,8.5462,40.7206,29.1861,44.7086
1994-02-07,26.9716,8.5921,40.1959,29.1587,44.7134
1994-02-08,26.9895,8.6316,39.8861,29.1314,44.7181
1994-02-09,27.0966,8.6842,39.9064,29.1041,44.7228
1994-02-10,26.8645,8.6282,40.0892,29.0768,44.7276
1994-02-11,26.9537,8.6393,40.0205,29.0496,44.7323
1994-02-14,26.9895,8.7098,40.1666,29.0224,44.7371
1994-02-15,27.1324,8.7779,40.3494,28.9952,44.7418
1994-02-16,27.1145,8.7877,40.1916,28.968,44.7466
1994-02-17,26.9537,8.7586,40.2958,28.9409,44.7513
1994-02-18,26.793,8.7704,39.8183,28.9137,44.7561
1994-02-21,26.793,8.7704,39.8183,28.9137,44.7561
1994-02-22,27.0609,8.8249,39.7595,28.8596,44.7656
1994-02-23,26.9895,8.791,39.3764,28.8325,44.7703
1994-02-24,26.6322,8.6594,39.4753,28.8055,44.7751
1994-02-25,26.7573,8.738,39.7105,28.7785,44.7798
1994-02-28,26.7573,8.8609,39.9823,28.7516,44.7846
1994-03-01,26.6501,8.8075,39.9555,28.7246,44.7893
1994-03-02,26.6858,8.775,39.4991,28.7031,44.7943
1994-03-03,26.6144,8.7747,39.5771,28.6816,44.7993
1994-03-04,26.6858,8.8568,39.3931,28.6601,44.8043
1994-03-07,26.8287,8.9279,39.5549,28.6386,44.8093
1994-03-08,26.7216,8.8562,39.4076,28.6172,44.8143
1994-03-09,26.8466,8.88,39.3232,28.5957,44.8193
1994-03-10,26.6322,8.8088,39.8674,28.5743,44.8243
1994-03-11,26.7751,8.8014,40.5112,28.5529,44.8293
1994-03-14,26.8109,8.8766,40.4949,28.5315,44.8343
1994-03-15,26.793,8.8744,40.5571,28.5102,44.8393
1994-03-16,27.0074,8.9276,40.3889,28.4888,44.8443
1994-03-17,27.0074,8.995,40.1682,28.4674,44.8493
1994-03-18,27.0016,8.975,40.4976,28.4461,44.8543
1994-03-21,26.9297,8.8775,40.4865,28.4248,44.8593
1994-03-22,27.0016,8.8276,40.7688,28.4035,44.8643
1994-03-23,26.9836,8.8239,40.6739,28.3822,44.8693
1994-03-24,26.6603,8.6824,40.8985,28.361,44.8743
1994-03-25,26.4088,8.595,40.9922,28.3397,44.8793
1994-03-28,26.4447,8.4673,40.7768,28.3185,44.8843
1994-03-29,25.9237,8.2325,40.5195,28.2973,44.8893
1994-03-30,25.5644,8.1733,40.5555,28.2761,44.8943
1994-03-31,25.6362,8.2315,40.7697,28.2549,44.8993
1994-04-01,25.6362,8.2315,40.7697,28.2549,44.8993
1994-04-04,25.241,8.0693,40.7684,28.2268,44.91
1994-04-05,25.762,8.3678,40.3017,28.2198,44.9156
1994-04-06,25.762,8.3559,40.212,28.2128,44.9213
1994-04-07,25.8877,8.4034,40.2533,28.2058,44.927
1994-04-08,25.6901,8.2728,40.3731,28.1989,44.9327
1994-04-11,25.7979,8.2502,39.985,28.1919,44.9384
1994-04-12,25.762,8.0698,39.5916,28.185,44.9441
1994-04-13,25.6273,7.8933,39.6434,28.178,44.9498
1994-04-14,25.6362,7.8588,39.5537,28.171,44.9555
1994-04-15,25.6362,7.8725,39.485,28.1641,44.9612
1994-04-18,25.4655,7.7472,39.5996,28.1571,44.9668
1994-04-19,25.5015,7.6805,39.0754,28.1502,44.9725
1994-04-20,25.4746,7.6379,38.8915,28.1432,44.9782
1994-04-21,25.8159,7.888,39.0951,28.1363,44.9839
1994-04-22,25.7889,7.9322,38.7123,28.1293,44.9896
1994-04-25,26.0584,8.0548,39.0625,28.1224,44.9953
1994-04-26,26.0315,8.0692,39.1981,28.1154,45.001
1994-04-27,26.0315,8.0691,39.1922,28.1085,45.0067
1994-04-28,25.8428,8.0044,39.0974,28.1016,45.0124
1994-04-29,25.9237,8.0215,39.4214,28.0946,45.0181
1994-05-02,26.0854,8.1626,39.4208,28.0877,45.0238
1994-05-03,26.0584,8.1035,39.2788,28.0911,45.03
1994-05-04,26.0135,8.1133,39.2835,28.0945,45.0361
1994-05-05,25.9776,8.1283,39.2148,28.0979,45.0423
1994-05-06,25.7261,8.0496,39.099,28.1014,45.0485
1994-05-09,25.5015,7.9083,39.8942,28.1048,45.0546
1994-05-10,25.6991,7.9517,39.8046,28.1082,45.0608
1994-05-11,25.4655,7.8476,39.8407,28.1116,45.067
1994-05-12,25.5913,7.8789,39.7092,28.115,45.0732
1994-05-13,25.5913,7.8397,39.9599,28.1185,45.0793
1994-05-16,25.6003,7.7466,39.7132,28.1219,45.0855
1994-05-17,25.9776,7.7468,40.0529,28.1253,45.0917
1994-05-18,26.1662,7.9206,39.7434,28.1287,45.0979
1994-05-19,26.2919,7.9876,40.1302,28.1321,45.104
1994-05-20,26.1932,7.9587,40.1139,28.1356,45.1102
1994-05-23,26.1482,7.9483,40.4587,28.139,45.1164
1994-05-24,26.256,8.101,40.6204,28.1424,45.1226
1994-05-25,26.3279,8.1276,40.5465,28.1458,45.1288
1994-05-26,26.3459,8.0751,40.2946,28.1493,45.1349
1994-05-27,26.3728,8.0968,40.3463,28.1527,45.1411
1994-05-30,26.3728,8.0968,40.3463,28.1527,45.1411
1994-05-31,26.3369,8.1405,40.5754,28.1595,45.1535
1994-06-01,26.4537,8.1486,40.4387,28.163,45.1597
1994-06-02,26.4267,8.1793,40.1188,28.1633,45.167
1994-06-03,26.5794,8.2247,40.0868,28.1636,45.1743
1994-06-06,26.5704,8.2251,39.6099,28.1639,45.1816
